Job title,Business Group,Job location,Country of work,Job category,Responsibilities,Link to where the specific job is posted.
43471-游戏营销品牌经理,IEG,上海,中国,营销与公关,"岗位职责：
- 负责SLG、卡牌、MMO，FPS等品类游戏产品市场推广及品牌管理工作，包括: 产品上线阶段以及成熟运营期的市场策略制定和方案撰写； 
- 负责基于市场方案跟进和把控产品的品牌创意、广告投放、公关传播、事件营销等细案策划和执行工作；
- 负责营销工作中的资源统筹工作及多方沟通协调工作； 
- 负责营销基础工作的预算管理及立项验收等工作。
",http://careers.tencent.com/jobdesc.html?postId=1417430244482097152
WXG10-企业微信区域渠道经理（北京）,WXG,北京,中国,销售、服务与支持,"负责拓展企业微信区域合作伙伴，搭建区域合作伙伴生态，提升合作伙伴盈利能力，更好地服务企业微信用户，促进用户增长。
参与制定合作伙伴发展策略，探索开放生态下合作伙伴的发展模式和运营机制。",http://careers.tencent.com/jobdesc.html?postId=1384449335894220800
14914-资深声誉管理经理（深圳）,CDG,深圳,中国,营销与公关,"梳理、沉淀具有探索性、前瞻性的公关方法论，包括对舆情传播模型的研究、危机公关响应与内控机制的构建等，并将研究成果实际应用、服务于公司内外；
整合内外部资源，推动相关等项目的进展。",http://careers.tencent.com/jobdesc.html?postId=0
25667-腾讯云千帆SaaS生态渠道销售经理（北上广湖北江苏）,CSIG,北京,中国,销售、服务与支持,"担任SaaS生态渠道经理，负责区域内SaaS渠道体系建设、产品和解决方案销售以及行业渠道拓展工作； 
了解Saas各领域合作伙伴业务痛点和特点，能有效利用互联网公司平台资源和规则，拓展合适的合作伙伴；
定期拜访渠道合作伙伴包括ISV/SI的维护及跟进，充分了解客户需求并积极跟进，制定合理方案，确保方案可复制推广；
探求多赢的合作模式，可以有效的结合区域内行业布局指导合作伙伴拓展业务的方向，帮助合作伙伴健康可持续地发展。",http://careers.tencent.com/jobdesc.html?postId=1331490893626089472
40930-资深交通行业销售（北京）,CSIG,北京,中国,销售、服务与支持,"负责交通相关部委厅局，监管单位，行业泛生态圈（专家，设计院，saas服务商等）的关系培育和建设。
负责交通运输相关的铁路，高速，航司，机场，港口，航运，物流等行业核心标杆以及样板城市的动静态交通智慧化，地铁城轨，以及智慧网联试验区建设的客户拓展工作。",http://careers.tencent.com/jobdesc.html?postId=1373937570219565056
40930-轨道交通行业商务拓展经理,CSIG,北京,中国,销售、服务与支持,"负责交通行业细分领域轨道交通行业洞察，产业研究工作；
行业洞察：基于客户的数字化转型需求，找到客户的业务痛点，配合行业技术侧整合腾讯云产品能力及合作伙伴能力，不断优化给客户提供端到端的整体解决方案；
外部梳理：能够牵头梳理清楚目标行业的生态图谱，业务架构，技术架构，对于行业生态能实现有效覆盖。
内部赋能：整合内部资源，协助行业直销销售和区域销售有效达成销售目标，维系客户满意度，从而实现整体细分领域KPI的达成；",http://careers.tencent.com/jobdesc.html?postId=1379312796331679744
40930-资深交通行业销售（上海）,CSIG,上海,中国,销售、服务与支持,负责交通相关部委厅局，监管单位，行业泛生态圈（专家，设计院，saas服务商等）的关系培育和建设。同时负责交通运输相关的铁路，高速，航司，机场，港口，航运，物流等行业核心标杆以及样板城市的动静态交通智慧化，地铁城轨，以及智慧网联试验区建设的客户拓展工作。,http://careers.tencent.com/jobdesc.html?postId=1373937571393970176
HY6-高级推广策划经理,IEG,深圳,中国,营销与公关,"负责旗下游戏、电竞等业务，于全国范围内的场景化营销工作，主要包括，
1.基于营销诉求解读及目标人群洞察，为业务提供针对性的场景化营销解决方案；
2.整合策划全国范围的特色地缘资源，包括但不限于大众化场景、城市空间、地缘文化等，与本地化团队联动，统筹推进创意执行、落地，助力营销目标达成；
3.以量化数据指标评估营销效果，并基于项目沉淀，提炼各业务场景营销/各类场景应用方法，指导后续业务场景资源应用。
",http://careers.tencent.com/jobdesc.html?postId=1411861657000353792
25667-系统流程分析组长,CSIG,深圳,中国,销售、服务与支持,"1、带领团队对产业生态部分包业务管理、渠道业务管理、电销业务管理、生态产品引入管理的现状进行分析，找出流程和系统的优化点，设计和完善流程框架、建设适合产业生态部的流程管理体系并分解成详细的需求，评估需求合理性并推动系统实施落地；
2、不断通过流程的优化和系统的落地提升产业生态部业务运作的效率，并在过程中有效的管控风险，
3、建立业务流程效率和运营质量的管理体系和指标，以及风险的预警机制保证管理的有效性；
4、统筹产生部所有领域的业务需求，对需求进行搜集、澄清、业务评审并对推行上线的结果负责（如组织业务验收、培训和推行）；
5、建立适合产生部的数据管理体系，为产生部的运营管理提供有效的数据源和指标体系；

",http://careers.tencent.com/jobdesc.html?postId=1409803659297955840
14914-微信支付高级公关经理（深圳）,CDG,深圳,中国,营销与公关,"负责微信支付业务整合公关传播及核心资源管理；
结合业务战略、产品发展、行业趋势，制定传播策略、输出核心传播主题，策划日常新闻话题、主办大型品牌活动； 
能综合运用丰富的传播工具和方法，如行业选题策划、视频内容策划、案例传播、行业报告、行业大会等形式，树立业务影响力；
为相关业务板块负责人的对外活动，策划演讲、采访及新闻传播内容。",http://careers.tencent.com/jobdesc.html?postId=1411991431693737984
28481-腾讯健康 商务合作经理（上海）,CSIG,上海,中国,销售、服务与支持,"1）负责腾讯健康相关项目的对接、跟进及拓展工作，包含公立医院、卫健委、疾控中心等医疗相关组织、合作伙伴的的对接、洽谈及合作推进。
2）负责医疗行业前沿领域信息收集及分析，挖掘市场潜在需求、保持对合作伙伴相关领域的敏感和追踪，及时反馈并建议，为项目决策提供辅助参考。
3）负责医疗/疾控行业前沿领域信息收集及分析，为项目决策提供辅助参考； 
4）为腾讯健康提供医疗相关专业指导、为合作伙伴提供医疗相关专业支撑； 
5）协助建立医疗行业生态合作体系，为腾讯健康提供资源储备。",http://careers.tencent.com/jobdesc.html?postId=1338774645452578816
WXG10-321 企业微信商务推广经理-制造,WXG,南京,中国,销售、服务与支持,"1. 负责企业微信 华东地区 轻工制造、农林渔牧 等行业客户拓展；
2. 完成业绩指标，如客户新增、收入等； 
3. 建立区域客户标杆，发展区域合作伙伴，持续运营区域客户；",http://careers.tencent.com/jobdesc.html?postId=1315627730397569024
25666-投标策略高级经理（项目商务分析及支撑）（北京）,CSIG,北京,中国,销售、服务与支持,"岗位职责：
1、对重大战略竞标项目做好深度保障，管理重大项目的商务策略、报价决策支撑、商业模式呈现及报价设计，实现项目的可持续盈利；
2、基于风险管理进行决策支撑，能够对定量风险给出量化计算原则；
3、总结和归纳可持续盈利的模式及对应的关键条款要求，输出对应损益计算模板；
4、定期分析和总结我司报价水平和盈利性水平，给出改进建议。",http://careers.tencent.com/jobdesc.html?postId=1384691069907640320
25666-腾讯云销售运营经理（北京）,CSIG,北京,中国,销售、服务与支持,"1、负责销售流程端到端流程支持、持续加速销售效率， 把控经营风险，提升经营质量，持续优化流程，总结 管理方法论与制度，搭建并完善 系统支持与管控；
2、根据业务需求持续优化合同模版与条款，负责从合同模板拟定到合同谈判及签署、合同履行及变更管理到合同关闭的合同全生命周期管理。保证合同审批效率，搭建合同风险管 控体系、降低合同履约风险；
3、收入上报与预测管理。",http://careers.tencent.com/jobdesc.html?postId=1356073144854519808
25666-腾讯云销售运营经理（成都）,CSIG,成都,中国,销售、服务与支持,"1、负责销售流程端到端流程支持、持续加速销售效率， 把控经营风险，提升经营质量，持续优化流程，总结 管理方法论与制度，搭建并完善 系统支持与管控
2、根据业务需求持续优化合同模版与条款，负责从合同模板拟定到合同谈判及签署、合同履行及变更管理到合同关闭的合同全生命周期管理。保证合同审批效率，搭建合同风险管 控体系、降低合同履约风险
3、收入上报与预测管理",http://careers.tencent.com/jobdesc.html?postId=1356073143789166592
